synthetic,t_decision,t_exec,ticker,event,side,limit_px,edge_c,tau_s,touch_age_s,ext_move_1s,attempt_ct,contracts,avg_px,fee_c,F_decision,settle,net_settle_c,net_1s_c,net_5s_c,net_10s_c,net_60s_c
True,1790253240750000000,1790253240771644818,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.49,0.0177158,659.25,2.13,17.4433,10,10,0.49,1.7493,0.511561,1,49.2507,1.22365,0.680785,-0.159028,4.22429
True,1790253241250000000,1790253241307767996,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.49,0.240426,658.75,2.63,4.28601,4,0,,,0.514916,1,,,,,
True,1790253251000000000,1790253251061983877,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.49,0.169391,649,0.78,17.0341,4,4,0.49,1.7493,0.513849,1,49.2507,3.25915,-1.26419,2.15639,9.78737
True,1790253252000000000,1790253252042147271,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.51,0.00459602,648,0.48,13.4596,10,5,0.51,1.7493,0.541453,1,47.2507,2.88819,-1.47775,0.000478328,9.22458
True,1790253256250000000,1790253256285537084,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.52,0.504322,643.75,0.23,-7.94472,10,10,0.52,1.7472,0.496208,1,-49.7472,-1.24723,-2.78106,-7.37848,-9.47777
True,1790253323250000000,1790253323296097923,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.53,1.48537,576.75,0.03,-19.0689,10,10,0.53,1.7437,0.49654,1,-48.7437,1.40112,2.67134,11.0719,9.47378
True,1790253324000000000,1790253324040342509,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.52,0.483627,576,0.48,-2.74826,10,10,0.52,1.7472,0.496513,1,-49.7472,-1.0048,2.23691,10.0198,9.2653
True,1790253401250000000,1790253401331506211,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.46,0.442965,498.75,0.03,14.4372,10,10,0.45,1.7325,0.484541,1,53.2675,2.55182,0.556935,-3.06222,-12.3128
True,1790253401750000000,1790253401816243549,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.46,0.779691,498.25,0.33,4.78676,10,10,0.46,1.7388,0.487404,1,52.2612,2.29017,0.740723,-4.12939,-12.6636
True,1790253403250000000,1790253403332863562,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.5,0.274636,496.75,0.73,11.4413,10,10,0.5,1.75,0.530727,1,48.25,-0.849648,-6.85603,-6.23064,-17.8072
True,1790253406250000000,1790253406313341893,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.51,1.03585,493.75,0.03,-12.3223,4,4,0.51,1.7493,0.472896,1,-50.7493,3.71692,5.58033,2.68313,20.9997
True,1790253423500000000,1790253423593797501,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.45,2.20033,476.5,0.18,23.5401,10,0,,,0.490927,1,,,,,
True,1790253467250000000,1790253467266506078,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.34,0.429432,432.75,0.23,-11.6541,10,10,0.34,1.5708,0.244129,1,-67.5708,9.96898,8.90227,9.16848,-13.3212
True,1790253528500000000,1790253528524006593,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.47,2.94541,371.5,0.18,19.1694,2,0,,,0.525891,1,,,,,
True,1790253530500000000,1790253530564766601,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.52,1.04064,369.5,0.08,-26.0037,9,7,0.52,1.7472,0.487916,1,-49.7472,-2.85503,-4.19338,-0.745315,-9.37464
True,1790253532000000000,1790253532031531249,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.5,1.04783,368,0.18,6.20557,10,10,0.5,1.75,0.542857,1,48.25,-1.31556,1.88482,-5.68513,11.6958
True,1790253533250000000,1790253533275574814,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.52,0.377103,366.75,0.03,-0.460978,10,10,0.52,1.7472,0.498093,1,-49.7472,-4.14103,1.17291,8.32824,-6.29259
True,1790253534750000000,1790253534799074063,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.52,0.307761,365.25,0.93,12.9212,10,10,0.52,1.7472,0.561997,1,46.2528,-0.40907,-5.6989,-11.441,3.88876
True,1790253542250000000,1790253542279726586,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.49,0.531049,357.75,0.03,-19.5568,10,10,0.49,1.7493,0.44976,1,-52.7493,5.32616,6.17152,8.60808,-16.8668
True,1790253542750000000,1790253542817316990,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.48,0.0887449,357.25,0.03,-13.1775,10,10,0.48,1.7472,0.441289,1,-53.7472,5.41709,5.73033,6.63439,-17.6018
True,1790253559250000000,1790253559288196592,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.51,0.398066,340.75,0.23,22.1535,10,10,0.51,1.7493,0.54828,1,47.2507,-0.779304,-10.9392,-13.6196,11.1044
True,1790253562250000000,1790253562289656697,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.49,0.0306124,337.75,0.83,-21.8157,10,10,0.49,1.7493,0.457324,1,-52.7493,2.88353,7.1831,2.61343,-18.6029
True,1790253563000000000,1790253563037770316,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.49,0.957639,337,0.18,-7.91736,10,0,,,0.443148,1,,,,,
True,1790253575750000000,1790253575831057099,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.47,0.654539,324.25,0.23,22.8256,9,0,,,0.494883,1,,,,,
True,1790253577250000000,1790253577280649971,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.51,0.410803,322.75,0.43,5.1524,9,9,0.51,1.7493,0.548547,1,47.2507,4.72195,5.21555,10.6945,22.8087
True,1790253593250000000,1790253593295812326,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.6,0.640396,306.75,0.23,-19.1734,10,10,0.6,1.68,0.565453,1,-41.68,4.45852,1.12308,-3.35789,4.27362
True,1790253605000000000,1790253605031272376,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.54,0.202654,295,0.08,-11.2031,10,10,0.54,1.7388,0.517508,1,-47.7388,-1.42557,-2.44609,-5.4903,15.6606
True,1790253606250000000,1790253606288425923,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.52,1.92472,293.75,0.13,-10.4814,10,10,0.52,1.7472,0.474176,1,-49.7472,-3.04645,-8.28083,-10.1875,16.3503
True,1790253609750000000,1790253609776445035,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.49,1.48605,290.25,0.23,22.2534,10,10,0.49,1.7493,0.534553,1,49.2507,7.57317,7.34316,13.6341,-22.2752
True,1790253635000000000,1790253635040322499,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.65,0.0835133,265,0.28,29.1896,5,0,,,0.74333,1,,,,,
True,1790253654250000000,1790253654285655900,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.53,1.55304,245.75,0.23,-3.95696,10,10,0.53,1.7437,0.495347,1,-48.7437,-4.90404,-2.41848,14.9711,-21.1096
True,1790253655250000000,1790253655280435749,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.52,0.195667,244.75,0.03,11.5714,10,10,0.52,1.7472,0.561602,1,46.2528,2.00487,-8.45989,-16.2604,23.3153
True,1790253658000000000,1790253658063194196,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.54,1.37654,242,0.58,8.89765,10,0,,,0.507524,1,,,,,
True,1790253659750000000,1790253659780919994,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.51,0.0669156,240.25,0.03,-19.7251,10,10,0.51,1.7493,0.487176,1,-50.7493,2.24623,13.3829,20.7767,-32.9736
True,1790253660250000000,1790253660295381659,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.5,1.25657,239.75,0.03,-19.4195,10,10,0.5,1.75,0.452874,1,-51.75,2.12025,10.7634,22.5898,-31.0172
True,1790253687500000000,1790253687520994706,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.39,1.75336,212.5,0.08,26.8236,1,0,,,0.435371,1,,,,,
True,1790253690500000000,1790253690533979040,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.49,0.0249146,209.5,0.38,11.7735,6,6,0.49,1.7493,0.512289,1,49.2507,1.12848,12.6839,14.1968,0.937265
True,1790253693250000000,1790253693290171857,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.53,0.708658,206.75,0.03,3.25972,10,10,0.53,1.7437,0.585941,1,45.2563,3.76096,13.8978,15.9924,-6.98395
True,1790253696250000000,1790253696331581417,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.58,1.37156,203.75,0.03,13.365,10,10,0.58,1.7052,0.670572,1,40.2948,3.22333,3.60342,10.6311,-10.7159
True,1790253698250000000,1790253698306461048,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.6,0.497633,201.75,0.03,8.03391,10,10,0.6,1.68,0.68641,1,38.32,5.64176,9.05626,5.94124,-1.80898
True,1790253712000000000,1790253712065053211,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.64,0.0404917,188,0.08,7.04193,10,10,0.64,1.6128,0.734909,1,34.3872,5.61175,10.3953,12.4261,11.2423
True,1790253728500000000,1790253728545787441,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.61,3.74224,171.5,0.08,-25.3736,10,10,0.61,1.6653,0.547632,1,-40.6653,12.859,7.68241,-13.1307,-13.824
True,1790253732250000000,1790253732318010361,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.49,0.176376,167.75,0.23,-9.72954,10,10,0.49,1.7493,0.45318,1,-52.7493,-6.55175,-22.2486,-10.7517,-19.2053
True,1790253733250000000,1790253733321542049,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.5,0.624027,166.75,0.03,17.0399,10,10,0.5,1.75,0.538022,1,48.25,7.98955,20.7691,6.12581,26.5997
True,1790253734000000000,1790253734015542894,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.51,0.243222,166,0.08,9.18133,10,10,0.51,1.7493,0.547929,1,47.2507,13.7644,17.782,0.457454,21.4151
True,1790253735000000000,1790253735045197531,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.54,4.86616,165,0.08,18.3245,4,0,,,0.665135,1,,,,,
True,1790253742250000000,1790253742289174014,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.64,3.01453,157.75,0.03,-4.03208,10,10,0.64,1.6128,0.580019,1,-37.6128,4.51163,17.4575,1.87536,-19.9313
True,1790253744250000000,1790253744304267420,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.53,1.23743,155.75,0.03,-7.87053,10,10,0.53,1.7437,0.500161,1,-48.7437,6.42877,5.96175,1.74791,-31.8166
True,1790253746000000000,1790253746093491093,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.49,1.15714,154,0.38,-1.07061,10,0,,,0.437545,1,,,,,
True,1790253750250000000,1790253750325871980,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.49,0.607014,149.75,0.13,12.0921,10,0,,,0.521741,1,,,,,
True,1790253751250000000,1790253751285603389,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.49,1.18022,148.75,0.03,2.65843,10,10,0.49,1.7493,0.530912,1,49.2507,9.76251,-1.75993,17.1129,44.3664
True,1790253752250000000,1790253752271559277,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.54,0.895333,147.75,0.03,12.0178,10,10,0.54,1.7388,0.605115,1,44.2612,-7.97901,-1.64611,9.28853,40.3546
True,1790253753000000000,1790253753054045650,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.53,0.66391,147,0.18,-22.9233,10,7,0.53,1.7437,0.505041,1,-48.7437,5.82976,-12.067,-9.54129,-45.399
True,1790253754000000000,1790253754038795097,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.51,3.07504,146,0.08,-4.49518,7,7,0.51,1.7493,0.438845,1,-50.7493,3.44516,-15.3378,-16.5879,-48.1287
True,1790253756750000000,1790253756824791007,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.47,1.13355,143.25,0.13,4.91428,10,0,,,0.498956,1,,,,,
True,1790253758500000000,1790253758533998248,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.53,2.90386,141.5,0.08,4.98122,10,10,0.53,1.7437,0.620743,1,45.2563,11.2345,8.73768,17.2618,43.292
True,1790253767250000000,1790253767294940165,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.67,1.11503,132.75,0.13,16.3272,10,10,0.67,1.5477,0.785271,1,31.4523,3.53653,9.15233,12.143,30.133
True,1790253793000000000,1790253793034256202,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.65,0.101535,107,0.18,22.8688,10,0,,,0.749405,1,,,,,
True,1790253796500000000,1790253796555305737,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.64,0.557717,103.5,0.28,-3.60676,10,0,,,0.6013,1,,,,,
True,1790253797500000000,1790253797522029877,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.57,2.31853,102.5,0.08,8.31024,10,0,,,0.671602,1,,,,,
True,1790253798000000000,1790253798018523235,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.59,0.560896,102,0.18,6.25303,10,10,0.59,1.6933,0.675022,1,39.3067,9.26152,23.739,33.141,39.2974
True,1790253801250000000,1790253801281282802,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.69,3.16802,98.75,0.13,17.279,10,10,0.69,1.4973,0.83002,1,29.5027,11.8212,21.5702,24.6184,29.4975
True,1790253801750000000,1790253801821757396,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.7,1.06694,98.25,0.03,12.7489,10,10,0.7,1.47,0.818456,1,28.53,9.68406,21.0457,23.7918,28.5248
True,1790253805750000000,1790253805796742796,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.82,0.382482,94.25,0.03,18.0652,10,10,0.82,1.0332,0.914207,1,16.9668,9.48252,11.8945,13.8526,16.9642
True,1790253808500000000,1790253808538522793,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.88,1.04535,91.5,0.08,10.3412,7,0,,,0.952323,1,,,,,
True,1790253855500000000,1790253855536153091,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.03,0.265881,44.5,0.08,7.85577,10,10,0.03,0.2037,0.0513251,0,-3.2037,0.357685,4.42989,2.39881,-3.2037
True,1790253860750000000,1790253860822116884,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,-1,0.13,0.816096,39.25,0.13,-12.4501,10,10,0.13,0.7917,0.050392,0,12.2083,6.8474,7.17214,-6.41904,12.2083
True,1790253869250000000,1790253869290333346,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.18,11.2561,30.75,0.03,12.0818,10,10,0.18,1.0332,0.328255,0,-19.0332,3.46113,13.6993,6.6785,-19.0332
True,1790253871250000000,1790253871292348408,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,-1,0.23,0.418853,28.75,0.03,-10.8239,7,7,0.23,1.2397,0.116047,0,21.7603,13.8642,-34.2376,16.3511,21.7603
True,1790253872000000000,1790253872049561137,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,-1,0.21,0.763724,28,0.38,-6.97598,10,10,0.24,1.2768,0.0957265,0,22.7232,3.47167,-50.8572,9.98443,22.7232
True,1790253873250000000,1790253873322627626,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.13,13.7806,26.75,0.03,21.7761,10,0,,,0.303395,0,,,,,
True,1790253875250000000,1790253875277817922,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.39,9.04094,24.75,0.03,12.0365,10,10,0.39,1.6653,0.497476,0,-40.6653,15.3326,-34.3793,-31.5502,-40.6653
True,1790253876250000000,1790253876299096108,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.4,11.8499,23.75,0.03,1.09808,10,10,0.4,1.68,0.559012,0,-41.68,19.9022,-36.2708,-17.9445,-41.68
True,1790253879000000000,1790253879081533609,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,-1,0.73,22.154,21,0.08,-18.8566,10,10,0.73,1.3797,0.490852,0,71.6203,62.5049,44.7287,68.7525,71.6203
True,1790253879750000000,1790253879790848488,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,-1,0.61,35.7958,20.25,0.03,-22.8127,10,10,0.61,1.6653,0.130215,0,59.3347,52.2861,50.6253,54.266,59.3347
True,1790253883750000000,1790253883787353021,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.08,1.73327,16.25,0.03,12.4048,10,10,0.08,0.5152,0.130193,0,-8.5152,0.194202,-4.60412,-8.38252,-8.5152
True,1790253885250000000,1790253885289865367,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,-1,0.23,2.15979,14.75,0.03,-6.04319,10,10,0.23,1.2397,0.0958704,0,21.7603,-1.97517,20.3467,21.7383,21.7603
True,1790253886250000000,1790253886286200202,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.18,2.30009,13.75,0.13,6.30742,10,10,0.18,1.0332,0.243296,0,-19.0332,-8.2159,-18.1935,-19.0256,-19.0332
True,1790253888000000000,1790253888077773045,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,-1,0.14,3.35009,12,0.08,-8.04453,4,0,,,0.0348626,0,,,,,
True,1790254016250000000,1790254016293399452,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,1,0.49,0.173329,783.75,1.03,13.5427,10,10,0.49,1.7493,0.513891,0,-50.7493,2.2799,4.26106,-0.872049,-0.365031
True,1790254026000000000,1790254026096569268,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.53,0.832212,774,0.18,-14.2053,10,0,,,0.503605,0,,,,,
True,1790254028250000000,1790254028304708459,KXBTCD-26SEP241300-T85000,KXBTCD-26SEP241300,1,0.03,0.0335509,771.75,0.43,14.5702,10,10,0.03,0.2037,0.0501015,0,-3.2037,1.51401,1.51934,0.788503,0.839736
True,1790254035250000000,1790254035309275684,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.51,0.104126,764.75,0.93,-13.7478,10,10,0.51,1.7493,0.487148,0,49.2507,0.334476,-1.34155,-2.3336,-7.69
True,1790254063250000000,1790254063294174962,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,1,0.46,0.633701,736.75,0.43,2.95094,10,10,0.46,1.7388,0.486163,0,-47.7388,0.420888,3.29929,2.86926,22.9884
True,1790254071000000000,1790254071039828774,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.52,0.0320384,729,0.38,-3.90587,10,10,0.52,1.7472,0.501877,0,50.2528,0.164838,-1.98768,0.357935,-18.4158
True,1790254372750000000,1790254372811149630,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.69,1.03555,427.25,0.03,-22.7338,5,5,0.69,1.4973,0.641566,0,67.5027,1.59695,-6.03334,2.70193,17.5706
True,1790254430250000000,1790254430281714140,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.56,1.65221,369.75,0.13,-11.9204,10,10,0.56,1.7248,0.522307,0,54.2752,2.41059,3.54,2.0801,20.3612
True,1790254434500000000,1790254434548811475,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.5,1.00941,365.5,0.08,-9.78907,10,0,,,0.457727,0,,,,,
True,1790254435500000000,1790254435553729483,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,1,0.48,0.589665,364.5,0.08,8.26416,10,10,0.48,1.7472,0.50517,0,-49.7472,1.80928,4.38045,6.75373,-20.5766
True,1790254456000000000,1790254456062381628,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,1,0.56,0.497802,344,0.08,7.70707,10,10,0.56,1.7248,0.624468,0,-57.7248,-1.86008,-8.42178,-3.86375,-36.4621
True,1790254461500000000,1790254461545690718,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.5,1.46554,338.5,0.08,-13.1226,10,0,,,0.450662,0,,,,,
True,1790254467500000000,1790254467537581957,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.51,0.937306,332.5,0.08,-7.97348,10,10,0.51,1.7493,0.474063,0,49.2507,-0.286225,0.829072,6.85306,29.1666
True,1790254468000000000,1790254468059692209,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.5,0.546264,332,0.28,-5.78461,10,0,,,0.464696,0,,,,,
True,1790254476250000000,1790254476291109267,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.46,0.417632,323.75,0.03,-27.4836,10,10,0.46,1.7388,0.406046,0,44.2612,1.14408,-0.307471,8.17757,35.9221
True,1790254486250000000,1790254486281695906,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.43,0.495893,313.75,0.13,-33.8359,10,10,0.43,1.7157,0.36084,0,41.2843,3.49864,10.1619,14.0209,34.3567
True,1790254553000000000,1790254553109040067,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.57,0.259607,247,0.18,-11.6454,10,10,0.57,1.7157,0.542777,0,55.2843,2.31075,0.640471,18.1482,38.4497
True,1790254555000000000,1790254555050686150,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.52,0.660383,245,0.18,-8.80876,10,10,0.52,1.7472,0.493604,0,50.2528,-2.21754,5.0044,18.5634,37.6437
True,1790254559000000000,1790254559045509384,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.52,0.476183,241,0.08,-20.7117,10,10,0.54,1.7388,0.49649,0,52.2612,6.27741,21.0957,15.1836,36.7805
True,1790254560000000000,1790254560030519734,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.5,0.809117,240,0.08,-8.69476,2,0,,,0.459839,0,,,,,
True,1790254562750000000,1790254562808925380,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.46,0.337595,237.25,0.23,-13.7597,10,10,0.46,1.7388,0.405307,0,44.2612,13.0418,12.03,9.24498,33.1794
True,1790254651500000000,1790254651535717205,KXBTCD-26SEP241300-T84000,KXBTCD-26SEP241300,1,0.66,1.91498,148.5,0.08,18.6363,10,8,0.66,1.5708,0.783255,1,32.4292,12.1176,10.7814,23.0253,30.7985
